HEADER_TIME_STAMP,ENMO
2018-06-14 11:27:05.000,0.000
2018-06-14 11:27:10.000,0.000
2018-06-14 11:27:15.000,0.000
2018-06-14 11:27:20.000,0.000
2018-06-14 11:27:25.000,0.000
2018-06-14 11:27:30.000,0.000
2018-06-14 11:27:35.000,0.000
2018-06-14 11:27:40.000,0.000
2018-06-14 11:27:45.000,0.000
2018-06-14 11:27:50.000,0.000
2018-06-14 11:27:55.000,0.000
2018-06-14 11:28:00.000,0.000
2018-06-14 11:28:05.000,0.000
2018-06-14 11:28:10.000,0.000
2018-06-14 11:28:15.000,0.000
2018-06-14 11:28:20.000,0.000
2018-06-14 11:28:25.000,0.000
2018-06-14 11:28:30.000,0.000
2018-06-14 11:28:35.000,0.000
2018-06-14 11:28:40.000,0.000
2018-06-14 11:28:45.000,0.000
2018-06-14 11:28:50.000,0.000
2018-06-14 11:28:55.000,0.000
2018-06-14 11:29:00.000,0.000
2018-06-14 11:29:05.000,0.000
2018-06-14 11:29:10.000,0.000
2018-06-14 11:29:15.000,0.000
2018-06-14 11:29:20.000,0.000
2018-06-14 11:29:25.000,0.000
2018-06-14 11:29:30.000,0.000
2018-06-14 11:29:35.000,0.000
2018-06-14 11:29:40.000,0.000
2018-06-14 11:29:45.000,0.000
2018-06-14 11:29:50.000,0.000
2018-06-14 11:29:55.000,0.000
2018-06-14 11:30:00.000,0.000
2018-06-14 11:30:05.000,0.000
2018-06-14 11:30:10.000,0.000
2018-06-14 11:30:15.000,0.000
2018-06-14 11:30:20.000,0.000
2018-06-14 11:30:25.000,0.000
2018-06-14 11:30:30.000,0.000
2018-06-14 11:30:35.000,0.000
2018-06-14 11:30:40.000,0.000
2018-06-14 11:30:45.000,0.000
2018-06-14 11:30:50.000,0.000
2018-06-14 11:30:55.000,0.000
2018-06-14 11:31:00.000,0.000
2018-06-14 11:31:05.000,0.000
2018-06-14 11:31:10.000,0.000
2018-06-14 11:31:15.000,0.000
2018-06-14 11:31:20.000,0.000
2018-06-14 11:31:25.000,0.000
2018-06-14 11:31:30.000,0.000
2018-06-14 11:31:35.000,0.000
2018-06-14 11:31:40.000,0.000
2018-06-14 11:31:45.000,0.000
2018-06-14 11:31:50.000,0.000
2018-06-14 11:31:55.000,0.000
2018-06-14 11:32:00.000,0.000
2018-06-14 11:32:05.000,0.000
2018-06-14 11:32:10.000,0.000
2018-06-14 11:32:15.000,0.000
2018-06-14 11:32:20.000,0.000
2018-06-14 11:32:25.000,0.000
2018-06-14 11:32:30.000,0.000
2018-06-14 11:32:35.000,0.000
2018-06-14 11:32:40.000,0.000
2018-06-14 11:32:45.000,0.000
2018-06-14 11:32:50.000,0.000
2018-06-14 11:32:55.000,0.000
2018-06-14 11:33:00.000,0.000
2018-06-14 11:33:05.000,0.000
2018-06-14 11:33:10.000,0.000
2018-06-14 11:33:15.000,0.000
2018-06-14 11:33:20.000,0.000
2018-06-14 11:33:25.000,0.000
2018-06-14 11:33:30.000,0.000
2018-06-14 11:33:35.000,0.000
2018-06-14 11:33:40.000,0.000
2018-06-14 11:33:45.000,0.000
2018-06-14 11:33:50.000,0.000
2018-06-14 11:33:55.000,0.000
2018-06-14 11:34:00.000,0.000
2018-06-14 11:34:05.000,0.000
2018-06-14 11:34:10.000,0.000
2018-06-14 11:34:15.000,0.000
2018-06-14 11:34:20.000,0.000
2018-06-14 11:34:25.000,0.000
2018-06-14 11:34:30.000,0.000
2018-06-14 11:34:35.000,0.000
2018-06-14 11:34:40.000,0.000
2018-06-14 11:34:45.000,0.000
2018-06-14 11:34:50.000,0.000
2018-06-14 11:34:55.000,0.000
2018-06-14 11:35:00.000,0.000
2018-06-14 11:35:05.000,0.000
2018-06-14 11:35:10.000,0.000
2018-06-14 11:35:15.000,0.000
2018-06-14 11:35:20.000,0.000
2018-06-14 11:35:25.000,0.000
2018-06-14 11:35:30.000,0.000
2018-06-14 11:35:35.000,0.000
2018-06-14 11:35:40.000,0.000
2018-06-14 11:35:45.000,0.000
2018-06-14 11:35:50.000,0.000
2018-06-14 11:35:55.000,0.000
2018-06-14 11:36:00.000,0.000
2018-06-14 11:36:05.000,0.000
2018-06-14 11:36:10.000,0.000
2018-06-14 11:36:15.000,0.000
2018-06-14 11:36:20.000,0.000
2018-06-14 11:36:25.000,0.000
2018-06-14 11:36:30.000,0.000
2018-06-14 11:36:35.000,0.000
2018-06-14 11:36:40.000,0.000
2018-06-14 11:36:45.000,0.000
2018-06-14 11:36:50.000,0.000
2018-06-14 11:36:55.000,0.000
2018-06-14 11:37:00.000,0.000
2018-06-14 11:37:05.000,0.000
2018-06-14 11:37:10.000,0.000
2018-06-14 11:37:15.000,0.000
2018-06-14 11:37:20.000,0.000
2018-06-14 11:37:25.000,0.000
2018-06-14 11:37:30.000,0.000
2018-06-14 11:37:35.000,0.000
2018-06-14 11:37:40.000,0.000
2018-06-14 11:37:45.000,0.000
2018-06-14 11:37:50.000,0.000
2018-06-14 11:37:55.000,0.000
2018-06-14 11:38:00.000,0.000
2018-06-14 11:38:05.000,0.000
2018-06-14 11:38:10.000,0.000
2018-06-14 11:38:15.000,0.000
2018-06-14 11:38:20.000,0.000
2018-06-14 11:38:25.000,0.000
2018-06-14 11:38:30.000,0.000
2018-06-14 11:38:35.000,0.000
2018-06-14 11:38:40.000,0.000
2018-06-14 11:38:45.000,0.000
2018-06-14 11:38:50.000,0.000
2018-06-14 11:38:55.000,0.000
2018-06-14 11:39:00.000,0.000
2018-06-14 11:39:05.000,0.000
2018-06-14 11:39:10.000,0.000
2018-06-14 11:39:15.000,0.000
2018-06-14 11:39:20.000,0.000
2018-06-14 11:39:25.000,0.000
2018-06-14 11:39:30.000,0.000
2018-06-14 11:39:35.000,0.000
2018-06-14 11:39:40.000,0.000
2018-06-14 11:39:45.000,0.000
2018-06-14 11:39:50.000,0.000
2018-06-14 11:39:55.000,0.000
2018-06-14 11:40:00.000,0.000
2018-06-14 11:40:05.000,0.000
2018-06-14 11:40:10.000,0.000
2018-06-14 11:40:15.000,0.000
2018-06-14 11:40:20.000,0.000
2018-06-14 11:40:25.000,0.000
2018-06-14 11:40:30.000,0.000
2018-06-14 11:40:35.000,0.000
2018-06-14 11:40:40.000,0.000
2018-06-14 11:40:45.000,0.000
2018-06-14 11:40:50.000,0.000
2018-06-14 11:40:55.000,0.000
2018-06-14 11:41:00.000,0.000
2018-06-14 11:41:05.000,0.000
2018-06-14 11:41:10.000,0.000
2018-06-14 11:41:15.000,0.000
2018-06-14 11:41:20.000,0.000
2018-06-14 11:41:25.000,0.000
2018-06-14 11:41:30.000,0.000
2018-06-14 11:41:35.000,0.000
2018-06-14 11:41:40.000,0.000
2018-06-14 11:41:45.000,0.000
2018-06-14 11:41:50.000,0.000
2018-06-14 11:41:55.000,0.000
2018-06-14 11:42:00.000,0.000
2018-06-14 11:42:05.000,0.000
2018-06-14 11:42:10.000,0.000
2018-06-14 11:42:15.000,0.000
2018-06-14 11:42:20.000,0.000
2018-06-14 11:42:25.000,0.000
2018-06-14 11:42:30.000,0.000
2018-06-14 11:42:35.000,0.000
2018-06-14 11:42:40.000,0.000
2018-06-14 11:42:45.000,0.000
2018-06-14 11:42:50.000,0.000
2018-06-14 11:42:55.000,0.000
2018-06-14 11:43:00.000,0.000
2018-06-14 11:43:05.000,0.000
2018-06-14 11:43:10.000,0.000
2018-06-14 11:43:15.000,0.000
2018-06-14 11:43:20.000,0.000
2018-06-14 11:43:25.000,0.000
2018-06-14 11:43:30.000,0.000
2018-06-14 11:43:35.000,0.000
2018-06-14 11:43:40.000,0.000
2018-06-14 11:43:45.000,0.000
2018-06-14 11:43:50.000,0.000
2018-06-14 11:43:55.000,0.000
2018-06-14 11:44:00.000,0.000
2018-06-14 11:44:05.000,0.000
2018-06-14 11:44:10.000,0.000
2018-06-14 11:44:15.000,0.000
2018-06-14 11:44:20.000,0.000
2018-06-14 11:44:25.000,0.000
2018-06-14 11:44:30.000,0.000
2018-06-14 11:44:35.000,0.000
2018-06-14 11:44:40.000,0.000
2018-06-14 11:44:45.000,0.000
2018-06-14 11:44:50.000,0.000
2018-06-14 11:44:55.000,0.000
2018-06-14 11:45:00.000,0.000
2018-06-14 11:45:05.000,0.000
2018-06-14 11:45:10.000,0.000
2018-06-14 11:45:15.000,0.000
2018-06-14 11:45:20.000,0.000
2018-06-14 11:45:25.000,0.000
2018-06-14 11:45:30.000,0.000
2018-06-14 11:45:35.000,0.000
2018-06-14 11:45:40.000,0.000
2018-06-14 11:45:45.000,0.000
2018-06-14 11:45:50.000,0.000
2018-06-14 11:45:55.000,0.000
2018-06-14 11:46:00.000,0.000
2018-06-14 11:46:05.000,0.000
2018-06-14 11:46:10.000,0.000
2018-06-14 11:46:15.000,0.000
2018-06-14 11:46:20.000,0.000
2018-06-14 11:46:25.000,0.000
2018-06-14 11:46:30.000,0.000
2018-06-14 11:46:35.000,0.000
2018-06-14 11:46:40.000,0.000
2018-06-14 11:46:45.000,0.000
2018-06-14 11:46:50.000,0.000
2018-06-14 11:46:55.000,0.000
2018-06-14 11:47:00.000,0.000
2018-06-14 11:47:05.000,0.000
2018-06-14 11:47:10.000,0.000
2018-06-14 11:47:15.000,0.000
2018-06-14 11:47:20.000,0.000
2018-06-14 11:47:25.000,0.000
2018-06-14 11:47:30.000,0.000
2018-06-14 11:47:35.000,0.067
2018-06-14 11:47:40.000,0.000
2018-06-14 11:47:45.000,0.000
2018-06-14 11:47:50.000,0.000
2018-06-14 11:47:55.000,0.002
2018-06-14 11:48:00.000,0.071
2018-06-14 11:48:05.000,0.034
2018-06-14 11:48:10.000,0.026
2018-06-14 11:48:15.000,0.004
2018-06-14 11:48:20.000,0.012
2018-06-14 11:48:25.000,0.031
2018-06-14 11:48:30.000,0.000
2018-06-14 11:48:35.000,0.000
2018-06-14 11:48:40.000,0.000
2018-06-14 11:48:45.000,0.000
2018-06-14 11:48:50.000,0.000
2018-06-14 11:48:55.000,0.000
2018-06-14 11:49:00.000,0.000
2018-06-14 11:49:05.000,0.000
2018-06-14 11:49:10.000,0.000
2018-06-14 11:49:15.000,0.000
2018-06-14 11:49:20.000,0.000
2018-06-14 11:49:25.000,0.000
2018-06-14 11:49:30.000,0.000
2018-06-14 11:49:35.000,0.000
2018-06-14 11:49:40.000,0.000
2018-06-14 11:49:45.000,0.000
2018-06-14 11:49:50.000,0.000
2018-06-14 11:49:55.000,0.000
2018-06-14 11:50:00.000,0.000
2018-06-14 11:50:05.000,0.000
2018-06-14 11:50:10.000,0.000
2018-06-14 11:50:15.000,0.000
2018-06-14 11:50:20.000,0.000
2018-06-14 11:50:25.000,0.000
2018-06-14 11:50:30.000,0.000
2018-06-14 11:50:35.000,0.000
2018-06-14 11:50:40.000,0.000
2018-06-14 11:50:45.000,0.000
2018-06-14 11:50:50.000,0.000
2018-06-14 11:50:55.000,0.000
2018-06-14 11:51:00.000,0.000
2018-06-14 11:51:05.000,0.000
2018-06-14 11:51:10.000,0.000
2018-06-14 11:51:15.000,0.000
2018-06-14 11:51:20.000,0.000
2018-06-14 11:51:25.000,0.000
2018-06-14 11:51:30.000,0.000
2018-06-14 11:51:35.000,0.000
2018-06-14 11:51:40.000,0.000
2018-06-14 11:51:45.000,0.000
2018-06-14 11:51:50.000,0.000
2018-06-14 11:51:55.000,0.000
2018-06-14 11:52:00.000,0.000
2018-06-14 11:52:05.000,0.000
2018-06-14 11:52:10.000,0.000
2018-06-14 11:52:15.000,0.000
2018-06-14 11:52:20.000,0.000
2018-06-14 11:52:25.000,0.000
2018-06-14 11:52:30.000,0.000
2018-06-14 11:52:35.000,0.086
2018-06-14 11:52:40.000,0.014
2018-06-14 11:52:45.000,0.079
2018-06-14 11:52:50.000,0.026
2018-06-14 11:52:55.000,0.011
2018-06-14 11:53:00.000,0.106
2018-06-14 11:53:05.000,0.006
2018-06-14 11:53:10.000,0.000
2018-06-14 11:53:15.000,0.000
2018-06-14 11:53:20.000,0.000
2018-06-14 11:53:25.000,0.000
2018-06-14 11:53:30.000,0.000
2018-06-14 11:53:35.000,0.000
2018-06-14 11:53:40.000,0.000
2018-06-14 11:53:45.000,0.000
2018-06-14 11:53:50.000,0.000
2018-06-14 11:53:55.000,0.000
2018-06-14 11:54:00.000,0.000
2018-06-14 11:54:05.000,0.000
2018-06-14 11:54:10.000,0.000
2018-06-14 11:54:15.000,0.000
2018-06-14 11:54:20.000,0.000
2018-06-14 11:54:25.000,0.000
2018-06-14 11:54:30.000,0.000
2018-06-14 11:54:35.000,0.000
2018-06-14 11:54:40.000,0.000
2018-06-14 11:54:45.000,0.000
2018-06-14 11:54:50.000,0.000
2018-06-14 11:54:55.000,0.000
2018-06-14 11:55:00.000,0.000
2018-06-14 11:55:05.000,0.000
2018-06-14 11:55:10.000,0.000
2018-06-14 11:55:15.000,0.000
2018-06-14 11:55:20.000,0.000
2018-06-14 11:55:25.000,0.000
2018-06-14 11:55:30.000,0.000
2018-06-14 11:55:35.000,0.000
2018-06-14 11:55:40.000,0.000
2018-06-14 11:55:45.000,0.000
2018-06-14 11:55:50.000,0.000
2018-06-14 11:55:55.000,0.000
2018-06-14 11:56:00.000,0.000
2018-06-14 11:56:05.000,0.000
2018-06-14 11:56:10.000,0.000
2018-06-14 11:56:15.000,0.000
2018-06-14 11:56:20.000,0.000
2018-06-14 11:56:25.000,0.000
2018-06-14 11:56:30.000,0.000
2018-06-14 11:56:35.000,0.000
2018-06-14 11:56:40.000,0.000
2018-06-14 11:56:45.000,0.000
2018-06-14 11:56:50.000,0.000
2018-06-14 11:56:55.000,0.000
2018-06-14 11:57:00.000,0.000
2018-06-14 11:57:05.000,0.000
2018-06-14 11:57:10.000,0.000
2018-06-14 11:57:15.000,0.000
2018-06-14 11:57:20.000,0.000
2018-06-14 11:57:25.000,0.000
2018-06-14 11:57:30.000,0.000
2018-06-14 11:57:35.000,0.000
2018-06-14 11:57:40.000,0.000
2018-06-14 11:57:45.000,0.000
2018-06-14 11:57:50.000,0.000
2018-06-14 11:57:55.000,0.000
2018-06-14 11:58:00.000,0.000
2018-06-14 11:58:05.000,0.000
2018-06-14 11:58:10.000,0.000
2018-06-14 11:58:15.000,0.000
2018-06-14 11:58:20.000,0.000
2018-06-14 11:58:25.000,0.000
2018-06-14 11:58:30.000,0.000
2018-06-14 11:58:35.000,0.000
2018-06-14 11:58:40.000,0.000
2018-06-14 11:58:45.000,0.000
2018-06-14 11:58:50.000,0.000
2018-06-14 11:58:55.000,0.000
2018-06-14 11:59:00.000,0.000
2018-06-14 11:59:05.000,0.000
2018-06-14 11:59:10.000,0.002
2018-06-14 11:59:15.000,0.000
2018-06-14 11:59:20.000,0.000
2018-06-14 11:59:25.000,0.000
2018-06-14 11:59:30.000,0.001
2018-06-14 11:59:35.000,0.000
2018-06-14 11:59:40.000,0.000
2018-06-14 11:59:45.000,0.000
2018-06-14 11:59:50.000,0.000
2018-06-14 11:59:55.000,0.000
2018-06-14 12:00:00.000,0.000
2018-06-14 12:00:05.000,0.000
2018-06-14 12:00:10.000,0.000
2018-06-14 12:00:15.000,0.000
2018-06-14 12:00:20.000,0.000
2018-06-14 12:00:25.000,0.000
2018-06-14 12:00:30.000,0.000
2018-06-14 12:00:35.000,0.000
2018-06-14 12:00:40.000,0.000
2018-06-14 12:00:45.000,0.000
2018-06-14 12:00:50.000,0.000
2018-06-14 12:00:55.000,0.000
2018-06-14 12:01:00.000,0.000
2018-06-14 12:01:05.000,0.000
2018-06-14 12:01:10.000,0.000
2018-06-14 12:01:15.000,0.000
2018-06-14 12:01:20.000,0.000
2018-06-14 12:01:25.000,0.000
2018-06-14 12:01:30.000,0.000
2018-06-14 12:01:35.000,0.000
2018-06-14 12:01:40.000,0.000
2018-06-14 12:01:45.000,0.000
2018-06-14 12:01:50.000,0.000
2018-06-14 12:01:55.000,0.000
2018-06-14 12:02:00.000,0.000
2018-06-14 12:02:05.000,0.000
2018-06-14 12:02:10.000,0.000
2018-06-14 12:02:15.000,0.000
2018-06-14 12:02:20.000,0.000
2018-06-14 12:02:25.000,0.000
2018-06-14 12:02:30.000,0.000
2018-06-14 12:02:35.000,0.000
2018-06-14 12:02:40.000,0.000
2018-06-14 12:02:45.000,0.000
2018-06-14 12:02:50.000,0.000
2018-06-14 12:02:55.000,0.000
2018-06-14 12:03:00.000,0.000
2018-06-14 12:03:05.000,0.000
2018-06-14 12:03:10.000,0.000
2018-06-14 12:03:15.000,0.000
2018-06-14 12:03:20.000,0.000
2018-06-14 12:03:25.000,0.000
2018-06-14 12:03:30.000,0.000
2018-06-14 12:03:35.000,0.000
2018-06-14 12:03:40.000,0.000
2018-06-14 12:03:45.000,0.000
2018-06-14 12:03:50.000,0.000
2018-06-14 12:03:55.000,0.000
2018-06-14 12:04:00.000,0.000
2018-06-14 12:04:05.000,0.000
2018-06-14 12:04:10.000,0.000
2018-06-14 12:04:15.000,0.000
2018-06-14 12:04:20.000,0.000
2018-06-14 12:04:25.000,0.000
2018-06-14 12:04:30.000,0.000
2018-06-14 12:04:35.000,0.000
2018-06-14 12:04:40.000,0.000
2018-06-14 12:04:45.000,0.000
2018-06-14 12:04:50.000,0.000
2018-06-14 12:04:55.000,0.000
2018-06-14 12:05:00.000,0.000
2018-06-14 12:05:05.000,0.000
2018-06-14 12:05:10.000,0.000
2018-06-14 12:05:15.000,0.000
2018-06-14 12:05:20.000,0.000
2018-06-14 12:05:25.000,0.000
2018-06-14 12:05:30.000,0.000
2018-06-14 12:05:35.000,0.000
2018-06-14 12:05:40.000,0.000
2018-06-14 12:05:45.000,0.000
2018-06-14 12:05:50.000,0.000
2018-06-14 12:05:55.000,0.000
2018-06-14 12:06:00.000,0.000
2018-06-14 12:06:05.000,0.000
2018-06-14 12:06:10.000,0.000
2018-06-14 12:06:15.000,0.000
2018-06-14 12:06:20.000,0.000
2018-06-14 12:06:25.000,0.000
2018-06-14 12:06:30.000,0.000
2018-06-14 12:06:35.000,0.000
2018-06-14 12:06:40.000,0.000
2018-06-14 12:06:45.000,0.000
2018-06-14 12:06:50.000,0.000
2018-06-14 12:06:55.000,0.000
2018-06-14 12:07:00.000,0.000
2018-06-14 12:07:05.000,0.000
2018-06-14 12:07:10.000,0.000
2018-06-14 12:07:15.000,0.000
2018-06-14 12:07:20.000,0.000
2018-06-14 12:07:25.000,0.000
2018-06-14 12:07:30.000,0.000
2018-06-14 12:07:35.000,0.000
2018-06-14 12:07:40.000,0.000
2018-06-14 12:07:45.000,0.000
2018-06-14 12:07:50.000,0.000
2018-06-14 12:07:55.000,0.000
2018-06-14 12:08:00.000,0.000
2018-06-14 12:08:05.000,0.000
2018-06-14 12:08:10.000,0.000
2018-06-14 12:08:15.000,0.000
2018-06-14 12:08:20.000,0.000
2018-06-14 12:08:25.000,0.000
2018-06-14 12:08:30.000,0.000
2018-06-14 12:08:35.000,0.000
2018-06-14 12:08:40.000,0.002
2018-06-14 12:08:45.000,0.001
2018-06-14 12:08:50.000,0.000
2018-06-14 12:08:55.000,0.012
2018-06-14 12:09:00.000,0.044
2018-06-14 12:09:05.000,0.044
2018-06-14 12:09:10.000,0.044
2018-06-14 12:09:15.000,0.044
2018-06-14 12:09:20.000,0.044
2018-06-14 12:09:25.000,0.044
2018-06-14 12:09:30.000,0.044
2018-06-14 12:09:35.000,0.044
2018-06-14 12:09:40.000,0.044
2018-06-14 12:09:45.000,0.043
2018-06-14 12:09:50.000,0.043
2018-06-14 12:09:55.000,0.043
2018-06-14 12:10:00.000,0.043
2018-06-14 12:10:05.000,0.043
2018-06-14 12:10:10.000,0.043
2018-06-14 12:10:15.000,0.044
2018-06-14 12:10:20.000,0.043
2018-06-14 12:10:25.000,0.044
2018-06-14 12:10:30.000,0.043
2018-06-14 12:10:35.000,0.043
2018-06-14 12:10:40.000,0.043
2018-06-14 12:10:45.000,0.043
2018-06-14 12:10:50.000,0.044
2018-06-14 12:10:55.000,0.044
2018-06-14 12:11:00.000,0.044
2018-06-14 12:11:05.000,0.043
2018-06-14 12:11:10.000,0.044
2018-06-14 12:11:15.000,0.043
2018-06-14 12:11:20.000,0.044
2018-06-14 12:11:25.000,0.043
2018-06-14 12:11:30.000,0.044
2018-06-14 12:11:35.000,0.044
2018-06-14 12:11:40.000,0.044
2018-06-14 12:11:45.000,0.043
2018-06-14 12:11:50.000,0.043
2018-06-14 12:11:55.000,0.051
2018-06-14 12:12:00.000,0.280
2018-06-14 12:12:05.000,0.579
2018-06-14 12:12:10.000,0.594
2018-06-14 12:12:15.000,0.595
2018-06-14 12:12:20.000,0.596
2018-06-14 12:12:25.000,0.594
2018-06-14 12:12:30.000,0.596
2018-06-14 12:12:35.000,0.594
2018-06-14 12:12:40.000,0.593
2018-06-14 12:12:45.000,0.596
2018-06-14 12:12:50.000,0.596
2018-06-14 12:12:55.000,0.596
2018-06-14 12:13:00.000,0.596
2018-06-14 12:13:05.000,0.597
2018-06-14 12:13:10.000,0.598
2018-06-14 12:13:15.000,0.599
2018-06-14 12:13:20.000,0.598
2018-06-14 12:13:25.000,0.597
2018-06-14 12:13:30.000,0.596
2018-06-14 12:13:35.000,0.597
2018-06-14 12:13:40.000,0.595
2018-06-14 12:13:45.000,0.597
2018-06-14 12:13:50.000,0.597
2018-06-14 12:13:55.000,0.597
2018-06-14 12:14:00.000,0.596
2018-06-14 12:14:05.000,0.596
2018-06-14 12:14:10.000,0.595
2018-06-14 12:14:15.000,0.597
2018-06-14 12:14:20.000,0.595
2018-06-14 12:14:25.000,0.597
2018-06-14 12:14:30.000,0.596
2018-06-14 12:14:35.000,0.599
2018-06-14 12:14:40.000,0.595
2018-06-14 12:14:45.000,0.596
2018-06-14 12:14:50.000,0.595
2018-06-14 12:14:55.000,0.637
2018-06-14 12:15:00.000,1.428
2018-06-14 12:15:05.000,1.942
2018-06-14 12:15:10.000,1.943
2018-06-14 12:15:15.000,1.939
2018-06-14 12:15:20.000,1.944
2018-06-14 12:15:25.000,1.943
2018-06-14 12:15:30.000,1.943
2018-06-14 12:15:35.000,1.946
2018-06-14 12:15:40.000,1.935
2018-06-14 12:15:45.000,1.937
2018-06-14 12:15:50.000,1.941
2018-06-14 12:15:55.000,1.943
2018-06-14 12:16:00.000,1.947
2018-06-14 12:16:05.000,1.940
2018-06-14 12:16:10.000,1.937
2018-06-14 12:16:15.000,1.937
2018-06-14 12:16:20.000,1.941
2018-06-14 12:16:25.000,1.948
2018-06-14 12:16:30.000,1.937
2018-06-14 12:16:35.000,1.931
2018-06-14 12:16:40.000,1.938
2018-06-14 12:16:45.000,1.938
2018-06-14 12:16:50.000,1.943
2018-06-14 12:16:55.000,1.947
2018-06-14 12:17:00.000,1.943
2018-06-14 12:17:05.000,1.944
2018-06-14 12:17:10.000,1.942
2018-06-14 12:17:15.000,1.938
2018-06-14 12:17:20.000,1.942
2018-06-14 12:17:25.000,1.937
2018-06-14 12:17:30.000,1.942
2018-06-14 12:17:35.000,1.940
2018-06-14 12:17:40.000,1.940
2018-06-14 12:17:45.000,1.943
2018-06-14 12:17:50.000,1.936
2018-06-14 12:17:55.000,1.996
2018-06-14 12:18:00.000,2.865
2018-06-14 12:18:05.000,3.813
2018-06-14 12:18:10.000,3.966
2018-06-14 12:18:15.000,3.963
2018-06-14 12:18:20.000,3.954
2018-06-14 12:18:25.000,3.957
2018-06-14 12:18:30.000,3.960
2018-06-14 12:18:35.000,3.962
2018-06-14 12:18:40.000,3.963
2018-06-14 12:18:45.000,3.963
2018-06-14 12:18:50.000,3.956
2018-06-14 12:18:55.000,3.959
2018-06-14 12:19:00.000,3.954
2018-06-14 12:19:05.000,3.961
2018-06-14 12:19:10.000,3.965
2018-06-14 12:19:15.000,3.951
2018-06-14 12:19:20.000,3.957
2018-06-14 12:19:25.000,3.955
2018-06-14 12:19:30.000,3.955
2018-06-14 12:19:35.000,3.961
2018-06-14 12:19:40.000,3.962
2018-06-14 12:19:45.000,3.963
2018-06-14 12:19:50.000,3.939
2018-06-14 12:19:55.000,3.955
2018-06-14 12:20:00.000,3.964
2018-06-14 12:20:05.000,3.951
2018-06-14 12:20:10.000,3.958
2018-06-14 12:20:15.000,3.957
2018-06-14 12:20:20.000,3.955
2018-06-14 12:20:25.000,3.962
2018-06-14 12:20:30.000,3.964
2018-06-14 12:20:35.000,3.963
2018-06-14 12:20:40.000,3.961
2018-06-14 12:20:45.000,3.952
2018-06-14 12:20:50.000,3.956
2018-06-14 12:20:55.000,3.961
2018-06-14 12:21:00.000,4.988
2018-06-14 12:21:05.000,5.657
2018-06-14 12:21:10.000,5.743
2018-06-14 12:21:15.000,5.699
2018-06-14 12:21:20.000,5.695
2018-06-14 12:21:25.000,5.685
2018-06-14 12:21:30.000,5.649
2018-06-14 12:21:35.000,5.760
2018-06-14 12:21:40.000,5.684
2018-06-14 12:21:45.000,5.716
2018-06-14 12:21:50.000,5.715
2018-06-14 12:21:55.000,5.699
2018-06-14 12:22:00.000,5.697
2018-06-14 12:22:05.000,5.707
2018-06-14 12:22:10.000,5.697
2018-06-14 12:22:15.000,5.714
2018-06-14 12:22:20.000,5.696
2018-06-14 12:22:25.000,5.692
2018-06-14 12:22:30.000,5.716
2018-06-14 12:22:35.000,5.687
2018-06-14 12:22:40.000,5.707
2018-06-14 12:22:45.000,5.697
2018-06-14 12:22:50.000,5.685
2018-06-14 12:22:55.000,5.686
2018-06-14 12:23:00.000,5.700
2018-06-14 12:23:05.000,5.703
